Book,Chapter,Verse,Text
PHP,1,19,"किके आऊँ जानना ऐ के थुआडी अर्ज थमां, ते यीशु मसीह दी पवित्र आत्मा दे दान थमां, एस दा नतिजा, मेरा छटकारा ओग। "
PHP,1,20,"आऊँ तां इयै पूरे मन कन्नें इच्छया ते आस रखना ऐं के आऊँ किसे बी गल्ल च शर्मिंदा नेई उआं, लेकन जियां मेरी पूरी इम्त दे कारन मसीह दी बड़ाई मेरी जिंदु थमां मेशा ओंदी रेई ऐ, उयां गै ऊन बी उवै, पवें आऊँ ज़िंदा रवां जां मरां। "
PHP,1,21,"किके मेरे आसतै ज़िंदा रौना मसीह ऐ, ते मरी जाना फायदा ऐ। "
PHP,1,22,"जेकर जिंदु च ज़िंदा रौना गै मेरी दे कम आसतै फायदे मंद ऐ, तां आऊँ नेई जानदा, के कुसी चुना। "
PHP,1,23,"किके आऊँ दौनीं दे बछकार लटके दा ऐं; जी तां चांदा ऐ के जेंद त्यागीयै मसीह दे कोल जाई रवां, किके ए मता गै शैल ऐ, "
PHP,1,24,लेकन जिंदु च रौना थूआड़े कारन ओर बी जरुरी ऐ। 
PHP,1,25,"ते एस आसतै के मीकी एस दा परोसा ऐ। आऊँ जानना ऐ के आऊँ ज़िंदा रौगा, बरना थूआड़े सबनी दे कन्नें रौगा, जेस कन्नें तोस सारे विश्वास च पक्के ओदे जाओ ते ओदे च खोश ओदे जाओ; "
PHP,1,26,"ते जेड़ा कमण्ड तोस मेरे बारै च करदे ओ, मेरे पी थूआड़े कोल आैने कन्नें मसीह यीशु च जेडा ओसने मेरे थमां कित्ता ऐ ओर बी मता बदी जा। "
PHP,1,27,"सेर्फ इनां करो के थुआड़ा चाल-चलन मसीह दे शोभ समाचार दे काबल ओ के पवें आऊँ तुसेंगी आईयै दिखां, पवें नेई बी अवां, थूआड़े बारै च ए सुनां के तोस एक गै आत्मा च टिके दे ओ, ते एक मन ओइयै शोभ समाचार दे विश्वास आसतै मैनत करदे रौंदे ओ, "
PHP,1,28,"ते कुसै गल्ल च बरोधियें थमां नेई डरदे। ए उन्दे आसतै नाश ओनें दा साफ़ चेन्न ऐ, लेकन थूआड़े आसतै मुक्ति दा, ते ए परमेसर थमां ऐ। "
PHP,1,29,किके मसीह दे कारन थूआड़े उपर ए क्रपा ओई के नां सेर्फ ओदे उपर विश्वास करो लेकन ओस आसतै दोख बी चेलो; 
PHP,1,30,"ते तुसें उयां गै मसीही दी खातर कष्ट चलना ऐ, जियां तुसें मीकी कष्ट चेलदै दिखया ऐ, ते ऊन बी सुनदे ओ के आऊँ उयां गै करना ऐ। "
PHP,2,1,"एस आसतै जेकर मसीह च केछ औसला, ते प्रेम कन्नें शान्ति, ते आत्मा दी संगति, ते केछ तरस ते दया ऐ, "
PHP,2,2,"तां मेरा ए नन्द पूरा करो के एक मन रवो, ते एक गै प्यार, एक गै चेत, एक गै बचार रखो। "
PHP,2,3,"अपने मतलव आसतै जां झूठी बड़ाई आसतै केछ नेई करो, लेकन दीनगी कन्नें एक दुए गी अपने थमां बैतर समझो। "
PHP,2,4,"अर एक अपने गै फायदे दी नेई, बरना दुऐं दे फायदे दी बी चेंता करो। "
PHP,2,5,जियां मसीह यीशु दा सवाव हा उयां गै थुआडा बी सवाव उवै; 
PHP,2,6,"जेस ने परमेसर दे रूप च ओदे ओई बी, परमेसर आला लेखा ओदे ओई बी अपने वस च रखना सेई नेई समझया। "
PHP,2,7,"बरना अपने आप गी ऐसा त्यागी दीता, ते दास दा रूप तारण कित्ता, ते मनुक्ख आला लेखा बनी गिया। "
PHP,2,8,"ते मनुक्ख दे रूप च परकट ओइयै अपने आप गी दीन करी दीता, ते इत्थें तकर उक्म मनदा रिया के मौत, आं, सुल्ली दी मौत बी चेली लेई। "
PHP,2,9,"एस कारन परमेसर ने उसी इन्ना मान बी कित्ता, ते उसी ओ नां दीता जेड़ा सारें नां थमां बड्डा ऐ, "
PHP,2,10,"के जेडे सोर्ग च ते तरती उपर ते तरती दे थले न, ओ सारे यीशु दे नां अगें मथ्थे टेकन; "
PHP,2,11,ते पिता परमेसर दी मैमा आसतै अर एक जिभ मन्नी लै के यीशु मसीह गै प्रभु ऐ। 
PHP,2,12,"एस आसतै ए मेरे प्यारो, जियां तोस मेशा थमां उक्म मनदे आए ओ, उयां गै ऊन बी नेई सेर्फ मेरे कन्नें रौंदे ओई लेकन ख़ास करियै ऊन मेरे थमां दूर रौने उपर बी डरदे ते कम्बदे ओई अपनी-अपनी मुक्ति दा कम पूरा करदे जाओ, "
PHP,2,13,"किके ओ परमेसर गै जेस ने अपने मन दी खुशी क्न्ने थुआड़े च इच्छया ते सेवा दा कम करन लेई, इनें दौनी गल्लें लेई थूआड़े च जोर पांदा ऐ,। "
PHP,2,14,"सारे कम बगैर कुड़कुड़ाए ते बगैर बैस दे करो, "
PHP,2,15,"तां जे तोस बेकसुर ते पोले बनीयै टेड़े ते टीठ लोकें दे बेच परमेसर दे बिना दाग दे बच्चे बने रवो, जिन्दे बेच तोस जींदडी दा बचन लेईयै दुनिया च जलदे दियें आला लेखा लबदे ओ। "
PHP,2,16,के मसीह दे देन मीकी कमण्ड करने दा कारन उवै के नां मेरा दोड़ना ते नां मेरी मैनत करना बेकार ओई। 
PHP,2,17,"जेकर मीकी थुआडे विश्वास रूपी बलीदान ते सेवा दे कन्नें अपना खून बी रूड़ाना पवे, तां बी आऊँ खोश ऐं, ते थूआड़े सबनी दे कन्नें खुशी मनाना ऐ। "
PHP,2,18,"उयां गै तोस बी खोश उयो, ते मेरे कन्नें खुशी मनायो। "
PHP,2,19,"मीकी प्रभु यीशु च आस ऐ के आऊँ तीमुथियुस गी थूआड़े कोल फोरन पेजगा, तां जे थुआडी आलत सुनीयै मीकी शान्ति मिलै। "
PHP,2,20,किके मेरे कोल ऐसा सवाव आला कोई नेई यै जेड़ा साफ़ मन कन्नें थुआडी चेंता करै। 
PHP,2,21,"किके सारे अपने मतलव दी तलाश बेच रौंदे न, नां के यीशु मसीह दी। "
PHP,2,22,"लेकन उसी तां तुसें परखया ते जानी बी लेता ऐ के जियां पुत्र पिता दे कन्नें करदा ऐ, उयां गै ओस ने शोभ समाचार गी फलाने आसतै मेरे कन्नें मैनत कित्ती। "
PHP,2,23,"एस लेई मीकी आस ऐ के जियां गै मीकी पता लगी जाग के मेरी के आलत ओग, उयां गै आऊँ उसी फोरन पेजी देगा। "
PHP,2,24,ते मीकी प्रभु च परोसा ऐ के आऊँ अप्पुं बी थूआड़े कोल जल्दी औगा। 
PHP,2,25,"लेकन मै इपफ्रुदीतुस गी जेड़ा मसीह च मेरा प्रा ते मेरे कन्नें सेवा करने आला दास ते संगी योद्धा ते थुआडा सनिया देने आला, ते जरूरत दी गल्लें च मेरी सेवा करने आला ऐ, थूआड़े कोल पेजना जरुरी समझया। "
PHP,2,26,"किके ओस दा मन थूआड़े सबनीं च लगे दा हा, एस कारन ओ दुखी रौंदा हा किके तुसें ओस दी बमारी दा आल सुने दा हा। "
PHP,2,27,"पक्का गै ओ बमार तां ओई गेदा हा, इत्थें तकर के मरने उपर हा, लेकन परमेसर ने ओदे उपर दिया कित्ती, ते सेर्फ ओदे उपर गै नेई लेकन मेरे उपर बी के मीकी बसोस उपर बसोस नेई उवै। "
PHP,2,28,एस आसतै मै उसी पेजने दी ओर बी कोष्ट कित्ती के तोस ओदे कन्नें पी मुलाक़ात करियै खोश ओई जाओ ते मेरा बी बसोस कटी जा। 
PHP,2,29,"एस आसतै तोस प्रभु च ओदे कन्नें बड़ी खुशी कन्नें मुलाक़ात करयो, ते इयै जें दा आदर करना, "
PHP,2,30,"किके ओ मसीह दी सेवा आसतै अपने प्राणें औती मौत दे कोल आई गेदा हा, तां जे जेडी कटी थुआडी तरफ़ा मेरी सेवा च ओई उसी पूरा करै। "
PHP,3,1,"एस लेई ए मेरे प्राओ, प्रभु च खोश रबो। उवै गल्लां तुसें बार-बार लिखने च मीकी ते कोई दोख नेई ओंदा, ते एदे च थूआडी पलाई दी राखी ऐ, "
PHP,3,2,"खतरनाक लोकें थमां चकने रवो, बुरे कम करने आलें थमां चकने रवो, ओ लोग जेड़े जिंदु दा खतना चांदे न उन्दे कोला चकने रवो। "
PHP,3,3,"किके मन दा खतना करने आले तां अस गै ऐन जेडे परमेसर दी आत्मा दी अगबाई कन्नें अराधना करनयां न, ते जिंदु उपर विश्वास नेई करदे। "
PHP,3,4,"बेछक आऊँ जिंदु उपर बी परोसा रखी सकना ऐ। जेकर कुसे ओर गी जिंदु उपर परोसा रखने दी सोच उवै, तां आऊँ ओस थमां बी बद रखी सकना ऐं। "
PHP,3,5,"अठमें देन मेरी जिंदु दा खतना ओया, इस्राएल दे खानदान, ते बिन्यामीन ते गोत्र दा ऐं; इब्रानियें दा इब्रानी ऐं; मूसा दे कनून दे बारै च जेकर आखो तां फरीसी ऐं। "
PHP,3,6,जोश दै बारै च आखो तां कलीसिया दा सताने आला; ते कनून दी तार्मिकता दे बारै च जेकर आखो तां बेकसुर आं। 
PHP,3,7,"लेकन जेड़ीयां-जेड़ीयां गल्लां मेरे फायदे दी हियां, उनें गी गै मै मसीह दे कारन नुकसान समझी लेता ऐ। "
PHP,3,8,"बरन आऊँ अपने प्रभु मसीह यीशु दी पन्शान दी बड्डी गल्ल दै कारन सारियें गल्लें गी नुकसान समझना ऐं। जेस दे कन्नें आऊँ सारियें चीजें दा नुकसान चेलां, ते उनेंगी कूड़ा समझना ऐं, तां जे आऊँ मसीह गी आसल करां। "
PHP,3,9,"ते मसीही कन्नें ओई जां; ऐसा नेई के अपनी ओस तार्मिकता दै कन्नें, जेडी मूसा दे कनून थमां ऐ, बरन ओस तार्मिकता दे कन्नें जेडी मसीह उपर विश्वास करने दे कारन ऐ, ते परमेसर उप्पर विश्वास करने कन्नें मिलदी ऐ। "
PHP,3,10,"तां जे आऊँ ओस दी ते ओस दी मौत दे उपर जै पाने दी शक्ति गी, ते ओदे कन्नें दुखें च शामल ओनें दे पेद गी समझां, ते ओस दी मौत आला लेखा मौत गी आसल करां। "
PHP,3,11,तां जे आऊँ कुसै बी रिती कन्नें मरें दे बिचा जींदा ओनें दी गल्ल तकर पुज्जी सकां। 
PHP,3,12,"ए मतलब नेई के आऊँ आसल करी चुके दा ऐं, जां सेद्द ओई चुके दा ऐं; लेकन ओस चीज गी पकड़ने आसतै दौड़दा जा करना ऐं, जेस आसतै मसीह यीशु ने मीकी पकड़या हा। "
PHP,3,13,"ए विश्वासी प्राओ, मेरी पावनां ऐ नेई के आऊँ पकड़ी चुके दा ऐं; लेकन सेर्फ ए एक कम करना ऐं, के जेड़ीयां गल्लां पिछें रेई गेदियां न उनेंगी पुलीयै, अगें दी गल्लें आली बखी बददा, "
PHP,3,14,"नशानें आली बखी दौड़दा जा नां ऐ, तां जे मिकी नाम थूवै, जेस आसतै परमेसर ने मीकी मसीह यीशु च सोर्ग लेई सद्दे दा ऐ। "
PHP,3,15,"एस करी साडे बिचा जिनें सेद्द न, ईवो सोच रखन, ते जेकर कुसे गल्ल च थुआड़ा ओर गै बचार उवै तां परमेसर उसी बी थूआड़े च परकट करी देग। "
PHP,3,16,"एस आसतै जिथें तकर अस पुज्जे दे न, ओस दै मताबक गै चलचे। "
PHP,3,17,"ए विश्वासी प्राओ, तोस सारे मिलियै मेरी जेई चाल चलो, ते उनेंगी पन्शानो, जेडे एस रिती उपर चलदे न जेस दी मसाल तोस साडे च दिखदे ओ; "
PHP,3,18,"किके मते सारे ऐसी चाल चलदे न, जिन्दी चर्चा मै थूआड़े कन्नें बार-बार कित्ती ऐ, ते ऊन बी रोई-रोईयै आ अखना ऐ, के ओ अपनी चाल-चालन थमां मसीह दी सुल्ली दे दुश्मन न। "
PHP,3,19,"उन्दा ऐन्ट नाश ओई जाना ऐ, उन्दा ईश्वर टेड्ड ऐ, ओ अपनी बेश्ती दी गल्लें उपर कमण्ड करदे न, ते तरती दी चीजें उपर मन लाइ रखदे न। "
PHP,3,20,लेकन साड़ी असली रौने आली जगा सोर्ग ऐ; ते अस एक उद्धारकर्ता प्रभु यीशु मसीह दे उत्त्थुआं दा आैने दा इंतज़ार करै करनयां न। 
PHP,3,21,"ओ अपनी शक्ति दे ओस असर दै मताबक जेस थमां ओ सारीं चीजें गी अपने वस च करी सकदा ऐ, साड़ी मिट्टी आली कमजोर जिंदु गी बदलीयै, अपनी मैमा आली जिंदु आला लेखा बनाई देग। "
PHP,4,1,"एस लेई ए मेरे प्यारे विश्वासी प्राओ, जींदे बेच मेरा मन लगा दा रौंदा ऐ, जेड़े मेरा नन्द दे मोकट ओ, ए प्यारे प्राओ, प्रभु च इसै चाली टिके दे रवो। "
PHP,4,2,"आऊँ यूओदिया क्न्ने अर्ज करना ऐ, ते सुन्तुखे क्न्ने बी, के ओ प्रभु च एक मन ओईयै रौन। "
PHP,4,3,"ए मेरे क्न्ने सेवा करने आले सच्चे विश्वासी प्राओ, आऊँ तेरे कन्नें अर्ज करना ऐ, के उनें जनांनीयें दी मदद करो, किके उनें मेरे कन्नें शोभ समाचार दा प्रचार करने आसतै, क्लेमेंस ते मेरे बाकी सेवकें समेत मैनत कित्ती, जिंदे नां जिंदु दी कताब च लिखे गेदे न। "
PHP,4,4,"प्रभु च मेशा खोश रवो; आऊँ पी आ अखना ऐं, खोश रवो। "
PHP,4,5,थूआड़ी लींमगी सारें मनुक्खें उपर परकट उवै। प्रभु कोल ऐ। 
PHP,4,6,"किसे बी गल्ल दी चेंता मत करो; लेकन अर एक गल्ल च थूआड़े नबेदन, प्रार्थना, ते अर्ज थमां शुक्रगुजारी दै कन्नें परमेसर दे कोल आजर किते जांन। "
PHP,4,7,"ओस बेलै परमेसर दी शान्ति, जेडी सारी समझ थमां परे ऐ, थूआड़े दिल ते बचारें गी मसीह यीशु च सलामत रखग। "
PHP,4,8,"एस आसतै ए प्राओ, जेडी-जेडीयां गल्लां सच्च न, ते जेडीयां-जेडीयां गल्लां आदर दे योग न, ते जेडीयां-जेडीयां गल्लां ठीक न, ते जेडीयां-जेडीयां गल्लां पवित्र न, ते जेडीयां-जेडीयां गल्लां सुहावनीयां न, ते जेडीयां-जेड़ीयां गल्लां मने गी भाने आलियां न, मतलब जेडीयां बी सदगुण ते तरीफ दियां गल्लां न, उन्दे उपर त्यान दिन्दे रवो। "
PHP,4,9,"जेडीयां गल्लां तुसें मेरे थमां सिखियां, ते ग्रहण कित्तियां, ते सुनियां, ते मेरे च दिखियां, उनेंगी गी मनदे रवो, ओस बेलै परमेसर जेड़ा शान्ति दा चश्मां ऐ थूआड़े कन्नें रौग। "
PHP,4,10,"आऊँ प्रभु च मता खोश ऐं के ऊन इन्नें दिनें बाद थुआडी चेंता मेरे बारै च पी जागी ऐ; मिकी पता ऐ के तुसेंगी शुरू च बी एस दा बचार हा, लेकन तुसेंगी मौका नेई लगया। "
PHP,4,11,ए नेई के आऊँ अपनी घटी दे कारन ए आ अखना ऐं; किके मै ए सीखे दा ऐ के जेस आलत च ऐं; उसै च संदोख करां। 
PHP,4,12,"आऊँ दीन ओना बी जानना ऐं; अर एक गल्ल ते सारियें आलतीं च आऊँ रजना, पुक्खे दा रौना, ते बदना ते घटना सीखे दा ऐ। "
PHP,4,13,मसीह जेड़ा मीकी शक्ति दिन्दा ऐ ओस च आऊँ सारा केछ करी सकना ऐं। 
PHP,4,14,तां बी तुसें पला कित्ता के मेरे कलेश च मेरे कन्नें शामल ओए। 
PHP,4,15,"ए फिलिप्पियो, तोस अप्पुं बी जांनदे ओ के शोभ समाचार दी शुरुआत च, जेस लै आऊँ मकिदुनिया लाकै थमां विदा ओया, ओस बेलै तुसेंगी छूड़ीयै ते कुसै कलीसिया ने लेने-देने दे बारै च मेरी मदद नेई कित्ती। "
PHP,4,16,"एस लेई जेस लै आऊँ थिस्सलुनीके शैर च हा, तां बी तुसें मेरी कमी घटी पुरी करने आसतै एक बारी के बरन बड़ी बारी केछ पैसें दी मदद पेजी ही। "
PHP,4,17,"ए नेई के आऊँ दान चांना ऐ लेकन आऊँ ऐसा फल चांना ऐ, जेड़ा थूआड़े फायदे आसतै बददा जा। "
PHP,4,18,"मेरे कोल सारा केछ ऐ, बरन बद बी ऐ, जेडीयां चीजां तुसें इपफ्रुदीतुस दे अथ्थें पेजीहियां ओ मिलीयै मिकी सन्दोख ओई गिया ऐं, ओ ते सुखदायक सुगंध, ग्रहण करने दे योग कुर्बानी ऐ, जेड़ी परमेसर गी अच्छी लगदी ऐ। "
PHP,4,19,"मेरा परमेसर बी अपने ओस तन दै मताबक जेडा मैमा दे कन्नें मसीह यीशु च ऐ, थूआडी अर एक लोड गी पूरी करग। "
PHP,4,20,साडे परमेसर ते पिता दी मैमा योग-योग ओंदी रवै। आमीन। 
PHP,4,21,"अर एक पवित्र जन गी, जेड़ा यीशु मसीह च ऐ नमश्कार आखो। जेडे प्रा मेरे कन्नें न, तुसेंगी नमश्कार अखदे न। "
PHP,4,22,"सारे पवित्र लोग, ख़ास करियै जेडे कैसर दे कराने दे न, तुसें गी नमश्कार अखदे न। "
PHP,4,23,साडे प्रभु यीशु मसीह दी क्रपा थूआडी आत्मा दे कन्नें रवै। 
